2,Thu Apr 11 21:00:05 2024,0,0,0,0,0,0
True,Fri Apr 12 06:52:11 2024,1,0,6,0,98,142
True,Fri Apr 12 07:31:48 2024,2,0,38,0,60,76
False,Fri Apr 12 07:34:50 2024,2,1,0,60,99,140
True,Fri Apr 12 08:02:15 2024,3,1,27,0,43,27
True,Fri Apr 12 08:08:03 2024,4,1,19,0,35,23
True,Fri Apr 12 08:08:17 2024,5,1,19,0,43,33
True,Fri Apr 12 08:08:18 2024,6,1,7,0,24,26
True,Fri Apr 12 08:09:32 2024,7,1,12,0,28,22
True,Fri Apr 12 08:15:22 2024,8,1,22,0,58,37
True,Fri Apr 12 08:15:46 2024,9,1,23,0,36,33
True,Fri Apr 12 08:16:17 2024,10,1,14,0,34,26
True,Fri Apr 12 08:17:11 2024,11,1,16,0,65,57
True,Fri Apr 12 08:20:21 2024,12,1,27,0,217,255
True,Fri Apr 12 08:20:38 2024,13,1,24,0,22,12
True,Fri Apr 12 08:21:00 2024,14,1,35,0,59,72
True,Fri Apr 12 08:21:25 2024,15,1,15,0,34,26
True,Fri Apr 12 08:22:24 2024,16,1,40,0,102,73
True,Fri Apr 12 08:23:20 2024,17,1,9,0,31,27
True,Fri Apr 12 08:23:33 2024,18,1,22,0,152,157
True,Fri Apr 12 08:25:45 2024,19,1,24,0,43,27
True,Fri Apr 12 08:26:11 2024,20,1,5,0,37,38
True,Fri Apr 12 08:26:13 2024,21,1,7,0,98,89
True,Fri Apr 12 08:26:15 2024,22,1,10,0,44,40
True,Fri Apr 12 08:27:48 2024,23,1,31,0,36,32
True,Fri Apr 12 08:30:39 2024,24,1,9,3,24,27
True,Fri Apr 12 08:30:41 2024,25,1,8,0,88,177
True,Fri Apr 12 08:30:44 2024,26,1,41,0,54,53
True,Fri Apr 12 08:35:17 2024,27,1,24,0,70,71
True,Fri Apr 12 08:36:09 2024,28,1,10,2,51,51
True,Fri Apr 12 08:36:36 2024,29,1,49,0,106,98
True,Fri Apr 12 08:41:36 2024,30,1,24,0,91,79
True,Fri Apr 12 08:43:55 2024,31,1,11,0,47,55
True,Fri Apr 12 08:46:03 2024,32,1,20,0,132,154
True,Fri Apr 12 08:47:21 2024,33,1,17,0,85,84
True,Fri Apr 12 08:55:21 2024,34,1,22,0,19,65
True,Fri Apr 12 08:55:23 2024,35,1,0,0,85,103
True,Fri Apr 12 08:55:26 2024,36,1,17,0,201,202
False,Fri Apr 12 08:58:07 2024,36,2,0,34,78,94
False,Fri Apr 12 08:58:08 2024,36,3,0,7,20,16
False,Fri Apr 12 08:58:09 2024,36,4,0,12,43,43
2,Fri Apr 12 09:17:43 2024,0,0,0,0,0,0
False,Fri Apr 12 09:54:08 2024,0,1,0,15,40,39
False,Fri Apr 12 09:59:32 2024,0,2,0,58,77,116
False,Fri Apr 12 09:59:46 2024,0,3,0,18,64,52
False,Fri Apr 12 10:00:02 2024,0,4,0,34,41,60
False,Fri Apr 12 10:00:04 2024,0,5,0,4,20,18
False,Fri Apr 12 10:00:10 2024,0,6,0,6,36,36
False,Fri Apr 12 10:00:11 2024,0,7,0,9,35,25
False,Fri Apr 12 10:00:13 2024,0,8,0,7,20,19
False,Fri Apr 12 10:00:14 2024,0,9,0,7,29,24
False,Fri Apr 12 10:00:18 2024,0,10,0,6,55,122
True,Fri Apr 12 10:00:19 2024,1,10,28,0,76,49
True,Fri Apr 12 10:00:20 2024,2,10,25,0,43,50
True,Fri Apr 12 10:00:21 2024,3,10,0,0,56,50
False,Fri Apr 12 10:00:23 2024,3,11,0,6,30,26
False,Fri Apr 12 10:00:24 2024,3,12,0,5,56,52
False,Fri Apr 12 10:00:26 2024,3,13,0,17,28,36
False,Fri Apr 12 10:00:48 2024,3,14,0,16,52,42
False,Fri Apr 12 10:01:00 2024,3,15,0,14,73,75
False,Fri Apr 12 10:01:01 2024,3,16,0,6,38,33
False,Fri Apr 12 10:01:02 2024,3,17,0,24,29,39
False,Fri Apr 12 10:01:04 2024,3,18,0,9,22,23
False,Fri Apr 12 10:01:05 2024,3,19,0,12,35,27
False,Fri Apr 12 10:01:25 2024,3,20,0,27,63,50
False,Fri Apr 12 10:01:26 2024,3,21,0,5,29,23
False,Fri Apr 12 10:01:27 2024,3,22,0,25,34,46
True,Fri Apr 12 11:36:58 2024,4,22,35,0,119,103
True,Fri Apr 12 11:37:01 2024,5,22,10,0,31,31
True,Fri Apr 12 11:48:23 2024,6,22,15,0,39,37
True,Fri Apr 12 11:48:25 2024,7,22,16,0,37,27
True,Fri Apr 12 11:48:26 2024,8,22,9,0,38,50
True,Fri Apr 12 11:48:32 2024,9,22,15,0,49,39
True,Fri Apr 12 11:48:34 2024,10,22,3,0,45,46
True,Fri Apr 12 11:48:35 2024,11,22,6,0,31,40
True,Fri Apr 12 11:48:37 2024,12,22,6,0,33,33
True,Fri Apr 12 11:51:09 2024,13,22,18,0,33,22
True,Fri Apr 12 11:51:11 2024,14,22,5,0,29,29
True,Fri Apr 12 11:51:37 2024,15,22,8,0,59,59
True,Fri Apr 12 11:52:38 2024,16,22,11,0,35,35
True,Fri Apr 12 11:52:56 2024,17,22,6,0,23,26
True,Fri Apr 12 11:52:57 2024,18,22,25,0,79,31
True,Fri Apr 12 11:53:35 2024,19,22,9,0,31,36
True,Fri Apr 12 11:53:44 2024,20,22,35,0,238,241
True,Fri Apr 12 11:55:14 2024,21,22,15,0,51,48
True,Fri Apr 12 11:55:16 2024,22,22,10,0,54,56
True,Fri Apr 12 11:56:18 2024,23,22,22,0,87,70
True,Fri Apr 12 11:56:49 2024,24,22,15,0,31,23
True,Fri Apr 12 11:56:50 2024,25,22,19,0,52,14
True,Fri Apr 12 11:56:52 2024,26,22,27,0,111,103
True,Fri Apr 12 11:58:33 2024,27,22,14,0,92,92
True,Fri Apr 12 12:00:03 2024,28,22,0,0,120,154
True,Fri Apr 12 12:03:09 2024,29,22,20,0,130,133
True,Fri Apr 12 12:03:39 2024,30,22,25,0,64,53
True,Fri Apr 12 12:04:00 2024,31,22,20,0,69,76
True,Fri Apr 12 12:05:07 2024,32,22,20,0,52,41
True,Fri Apr 12 12:06:33 2024,33,22,11,0,52,47
True,Fri Apr 12 12:06:35 2024,34,22,4,0,106,102
True,Fri Apr 12 12:06:36 2024,35,22,15,0,30,25
True,Fri Apr 12 12:09:53 2024,36,22,34,0,189,216
True,Fri Apr 12 12:13:39 2024,37,22,21,0,78,72
True,Fri Apr 12 12:40:59 2024,38,22,14,0,57,61
False,Fri Apr 12 12:46:10 2024,38,23,0,14,56,44
True,Fri Apr 12 12:47:03 2024,39,23,33,0,279,284
True,Fri Apr 12 12:48:04 2024,40,23,17,0,92,138
False,Fri Apr 12 13:01:12 2024,40,24,0,27,70,73
False,Fri Apr 12 13:15:41 2024,40,25,0,27,89,103
False,Fri Apr 12 13:21:33 2024,40,26,0,56,56,102
False,Fri Apr 12 13:23:21 2024,40,27,0,37,29,14
False,Fri Apr 12 13:30:59 2024,40,28,0,50,43,83
False,Fri Apr 12 13:31:08 2024,40,29,0,17,76,59
False,Fri Apr 12 13:31:35 2024,40,30,0,43,142,167
False,Fri Apr 12 13:31:37 2024,40,31,0,16,87,42
False,Fri Apr 12 13:31:40 2024,40,32,0,4,23,20
False,Fri Apr 12 13:31:41 2024,40,33,0,17,26,30
False,Fri Apr 12 13:31:49 2024,40,34,0,30,72,84
False,Fri Apr 12 13:31:51 2024,40,35,0,8,23,24
False,Fri Apr 12 13:31:54 2024,40,36,0,10,26,30
False,Fri Apr 12 13:31:58 2024,40,37,0,9,20,20
False,Fri Apr 12 13:32:00 2024,40,38,0,10,29,31
False,Fri Apr 12 13:32:03 2024,40,39,0,12,24,28
False,Fri Apr 12 13:32:06 2024,40,40,0,9,23,25
False,Fri Apr 12 13:32:08 2024,40,41,0,12,30,31
False,Fri Apr 12 13:32:10 2024,40,42,0,12,37,27
False,Fri Apr 12 13:32:14 2024,40,43,0,5,34,30
