2,Thu Apr 11 21:00:24 2024,0,0,0,0,0,0
True,Fri Apr 12 07:53:38 2024,1,0,39,0,627,569
True,Fri Apr 12 08:07:37 2024,2,0,9,0,65,71
True,Fri Apr 12 08:17:54 2024,3,0,6,0,227,227
True,Fri Apr 12 08:21:45 2024,4,0,9,0,250,270
True,Fri Apr 12 08:22:01 2024,5,0,7,0,36,39
True,Fri Apr 12 08:23:23 2024,6,0,4,0,46,45
True,Fri Apr 12 08:24:19 2024,7,0,6,0,71,70
True,Fri Apr 12 08:24:20 2024,8,0,10,0,71,23
False,Fri Apr 12 08:27:41 2024,8,1,0,8,36,41
True,Fri Apr 12 08:28:14 2024,9,1,4,0,57,65
True,Fri Apr 12 08:28:18 2024,10,1,3,0,60,63
True,Fri Apr 12 08:29:05 2024,11,1,6,0,91,95
True,Fri Apr 12 08:29:07 2024,12,1,7,0,159,164
True,Fri Apr 12 08:30:04 2024,13,1,5,0,38,39
True,Fri Apr 12 08:30:06 2024,14,1,18,0,124,175
True,Fri Apr 12 08:30:37 2024,15,1,4,0,63,75
True,Fri Apr 12 08:30:48 2024,16,1,6,0,109,109
False,Fri Apr 12 08:31:36 2024,16,2,0,3,56,60
True,Fri Apr 12 08:32:13 2024,17,2,2,0,43,44
True,Fri Apr 12 08:33:28 2024,18,2,3,0,32,34
True,Fri Apr 12 08:44:13 2024,19,2,9,0,383,406
True,Fri Apr 12 08:55:26 2024,20,2,11,0,50,53
True,Fri Apr 12 09:01:34 2024,21,2,16,0,82,75
True,Fri Apr 12 09:01:41 2024,22,2,0,0,544,478
False,Fri Apr 12 09:04:10 2024,22,3,0,4,18,12
False,Fri Apr 12 09:04:11 2024,22,4,0,5,44,48
True,Fri Apr 12 09:04:16 2024,23,4,2,0,48,49
False,Fri Apr 12 09:04:31 2024,23,5,0,238,44,243
False,Fri Apr 12 09:04:32 2024,23,6,0,4,49,49
False,Fri Apr 12 09:34:38 2024,23,7,0,10,69,76
False,Fri Apr 12 09:53:08 2024,23,8,0,12,61,69
True,Fri Apr 12 09:58:40 2024,24,8,4,0,171,181
False,Fri Apr 12 10:03:30 2024,24,9,0,7,65,75
False,Fri Apr 12 10:03:47 2024,24,10,0,3,35,37
False,Fri Apr 12 10:03:51 2024,24,11,0,15,58,66
False,Fri Apr 12 10:04:01 2024,24,12,0,12,53,52
False,Fri Apr 12 10:04:21 2024,24,13,0,4,44,34
False,Fri Apr 12 10:05:13 2024,24,14,0,6,45,49
False,Fri Apr 12 10:05:30 2024,24,15,0,5,52,53
True,Fri Apr 12 10:06:23 2024,25,15,6,0,71,74
True,Fri Apr 12 10:07:36 2024,26,15,6,0,58,56
False,Fri Apr 12 10:07:51 2024,26,16,0,11,64,69
False,Fri Apr 12 10:07:52 2024,26,17,0,11,38,43
True,Fri Apr 12 10:07:59 2024,27,17,9,0,78,89
False,Fri Apr 12 10:09:10 2024,27,18,0,12,41,49
True,Fri Apr 12 10:09:18 2024,28,18,4,0,48,55
True,Fri Apr 12 10:10:02 2024,29,18,3,0,80,93
True,Fri Apr 12 10:10:15 2024,30,18,10,0,145,148
True,Fri Apr 12 10:11:51 2024,31,18,9,0,52,46
True,Fri Apr 12 10:11:53 2024,32,18,4,0,26,30
True,Fri Apr 12 10:12:43 2024,33,18,17,0,128,124
True,Fri Apr 12 10:12:49 2024,34,18,5,0,51,60
True,Fri Apr 12 10:13:01 2024,35,18,9,0,38,35
True,Fri Apr 12 10:13:04 2024,36,18,24,0,94,80
True,Fri Apr 12 10:13:49 2024,37,18,11,0,41,38
False,Fri Apr 12 10:34:37 2024,37,19,0,17,80,97
True,Fri Apr 12 10:38:00 2024,38,19,22,0,143,136
False,Fri Apr 12 11:11:37 2024,38,20,0,19,32,44
True,Fri Apr 12 11:16:34 2024,39,20,5,0,123,130
False,Fri Apr 12 11:29:11 2024,39,21,0,13,125,129
False,Fri Apr 12 11:29:36 2024,39,22,0,17,68,82
False,Fri Apr 12 11:30:07 2024,39,23,0,8,90,95
False,Fri Apr 12 11:30:08 2024,39,24,0,34,75,96
False,Fri Apr 12 11:30:17 2024,39,25,0,54,94,142
False,Fri Apr 12 11:30:35 2024,39,26,0,2,36,35
False,Fri Apr 12 11:30:35 2024,39,27,0,6,22,24
False,Fri Apr 12 11:30:38 2024,39,28,0,5,37,38
False,Fri Apr 12 11:30:53 2024,39,29,0,8,59,63
False,Fri Apr 12 11:30:54 2024,39,30,0,4,44,43
False,Fri Apr 12 11:31:20 2024,39,31,0,9,76,69
False,Fri Apr 12 11:31:55 2024,39,32,0,87,428,838
False,Fri Apr 12 11:39:19 2024,39,33,0,16,39,49
False,Fri Apr 12 11:39:22 2024,39,34,0,5,32,34
True,Fri Apr 12 11:39:38 2024,40,34,3,0,35,40
True,Fri Apr 12 11:43:50 2024,41,34,2,0,35,37
True,Fri Apr 12 11:44:10 2024,42,34,4,0,64,65
True,Fri Apr 12 11:45:36 2024,43,34,34,0,90,88
False,Fri Apr 12 11:46:15 2024,43,35,0,13,87,61
False,Fri Apr 12 11:46:17 2024,43,36,0,46,46,48
